MESS_DATUM,WINDGESCHWINDIGKEIT,SONNENSCHEINDAUER,NIEDERSCHLAGSHOEHE,LUFTDRUCK_NN,LUFTTEMPERATUR,LUFTFEUCHTIGKEIT,NORD,SUED,RAD_GESAMT
2017-01-24 05:00:00,400.0,0.0,0,10259.0,-1.0,89.0,1.0,5.0,6.0
2017-01-24 06:00:00,550.0,0.0,0,10262.0,0.0,89.0,8.0,12.0,20.0
2017-01-24 07:00:00,670.0,0.0,0,10268.0,0.0,89.0,16.0,47.0,63.0
2017-01-24 08:00:00,650.0,0.0,0,10275.0,0.0,90.0,72.0,118.0,190.0
2017-01-24 09:00:00,430.0,0.0,0,10280.0,0.0,90.0,180.0,361.0,541.0
2017-01-24 10:00:00,430.0,0.0,0,10283.0,0.0,89.0,210.0,273.0,483.0
2017-01-24 11:00:00,400.0,0.0,0,10284.0,0.0,89.0,92.0,121.0,213.0
2017-01-24 12:00:00,460.0,0.0,0,10287.0,0.0,91.0,63.0,95.0,158.0
2017-01-24 13:00:00,490.0,0.0,0,10286.0,0.0,94.0,81.0,92.0,173.0
2017-01-24 14:00:00,430.0,0.0,0,10291.0,0.0,92.0,89.0,89.0,178.0
2017-01-24 15:00:00,330.0,0.0,0,10294.0,0.0,95.0,114.0,85.0,199.0
2017-01-24 16:00:00,420.0,0.0,0,10296.0,0.0,93.0,171.0,109.0,280.0
2017-01-24 17:00:00,460.0,0.0,0,10299.0,0.0,94.0,190.0,112.0,302.0
2017-01-24 18:00:00,550.0,0.0,0,10302.0,0.0,95.0,217.0,135.0,352.0
2017-01-24 19:00:00,460.0,0.0,0,10304.0,0.0,94.0,268.0,179.0,447.0
2017-01-24 20:00:00,340.0,0.0,0,10305.0,0.0,92.0,174.0,155.0,329.0
2017-01-24 21:00:00,310.0,0.0,0,10307.0,0.0,93.0,88.0,92.0,180.0
2017-01-24 22:00:00,580.0,0.0,0,10311.0,0.0,94.0,52.0,64.0,116.0
2017-01-24 23:00:00,550.0,0.0,0,10313.0,0.0,93.0,53.0,62.0,115.0
2017-01-25 00:00:00,490.0,0.0,0,10311.0,0.0,90.0,25.0,37.0,62.0
2017-01-25 01:00:00,490.0,0.0,0,10311.0,0.0,91.0,20.0,20.0,40.0
2017-01-25 02:00:00,520.0,0.0,0,10311.0,0.0,91.0,6.0,6.0,12.0
2017-01-25 03:00:00,420.0,0.0,0,10311.0,0.0,90.0,2.0,5.0,7.0
2017-01-25 04:00:00,520.0,0.0,0,10315.0,0.0,90.0,5.0,4.0,9.0
2017-01-25 05:00:00,570.0,0.0,"0,03",10317.0,0.0,91.0,4.0,5.0,9.0
2017-01-25 06:00:00,580.0,0.0,0,10317.0,0.0,89.0,6.0,17.0,23.0
2017-01-25 07:00:00,580.0,0.0,0,10319.0,0.0,89.0,17.0,37.0,54.0
2017-01-25 08:00:00,590.0,0.0,0,10324.0,0.0,89.0,73.0,133.0,206.0
2017-01-25 09:00:00,410.0,0.0,0,10324.0,0.0,88.0,171.0,346.0,517.0
2017-01-25 10:00:00,320.0,0.0,0,10331.0,0.0,88.0,201.0,299.0,500.0
2017-01-25 11:00:00,310.0,0.0,0,10328.0,0.0,89.0,98.0,125.0,223.0
2017-01-25 12:00:00,320.0,0.0,0,10326.0,0.0,89.0,103.0,73.0,176.0
2017-01-26 02:00:00,410.0,0.0,0,10333.0,0.0,94.0,11.0,13.0,24.0
2017-01-26 03:00:00,450.0,0.0,0,10331.0,0.0,95.0,4.0,1.0,5.0
2017-01-26 04:00:00,580.0,0.0,0,10332.0,0.0,95.0,2.0,8.0,10.0
2017-01-26 05:00:00,680.0,0.0,0,10327.0,0.0,90.0,2.0,3.0,5.0
2017-01-26 06:00:00,800.0,0.0,0,10325.0,0.0,89.0,10.0,16.0,26.0
2017-01-26 07:00:00,800.0,0.0,0,10325.0,0.0,89.0,15.0,35.0,50.0
2017-01-26 08:00:00,870.0,0.0,0,10329.0,0.0,85.0,82.0,111.0,193.0
2017-01-26 13:00:00,630.0,26.0,0,10312.0,3.0,64.0,108.0,104.0,212.0
2017-01-26 16:00:00,720.0,0.0,0,10305.0,1.0,76.0,163.0,140.0,303.0
2017-01-26 17:00:00,920.0,0.0,0,10303.0,0.0,77.0,189.0,159.0,348.0
2017-01-26 18:00:00,1050.0,0.0,0,10302.0,0.0,80.0,233.0,164.0,397.0
2017-01-26 19:00:00,1050.0,0.0,0,10297.0,0.0,81.0,299.0,211.0,510.0
2017-01-26 20:00:00,1170.0,0.0,0,10295.0,0.0,81.0,195.0,183.0,378.0
2017-01-26 21:00:00,1080.0,0.0,0,10294.0,0.0,80.0,120.0,131.0,251.0
2017-01-26 22:00:00,1110.0,0.0,0,10291.0,0.0,80.0,65.0,91.0,156.0
2017-01-26 23:00:00,1090.0,0.0,0,10289.0,-1.0,80.0,54.0,63.0,117.0
2017-01-27 10:00:00,1290.0,35.0,0,10257.0,0.0,64.0,216.0,266.0,482.0
2017-01-27 16:00:00,450.0,0.0,0,10239.0,2.0,56.0,187.0,161.0,348.0
2017-01-27 18:00:00,500.0,0.0,0,10241.0,1.0,62.0,215.0,173.0,388.0
2017-01-27 19:00:00,510.0,0.0,0,10242.0,0.0,64.0,235.0,169.0,404.0
2017-01-27 20:00:00,520.0,0.0,0,10240.0,0.0,66.0,124.0,164.0,288.0
2017-01-27 21:00:00,520.0,0.0,0,10236.0,0.0,69.0,68.0,100.0,168.0
2017-01-28 01:00:00,670.0,0.0,0,10228.0,-3.0,78.0,39.0,28.0,67.0
2017-01-28 10:00:00,1230.0,31.0,0,10213.0,-2.0,70.0,39.0,36.0,75.0
2017-01-28 12:00:00,490.0,59.0,0,10205.0,0.0,62.0,64.0,54.0,118.0
2017-01-28 13:00:00,490.0,60.0,0,10198.0,0.0,60.0,91.0,62.0,153.0
2017-01-28 14:00:00,540.0,58.0,0,10198.0,0.0,60.0,142.0,86.0,228.0
2017-01-28 15:00:00,540.0,13.0,0,10199.0,0.0,64.0,89.0,116.0,205.0
2017-01-28 16:00:00,680.0,0.0,0,10201.0,0.0,66.0,109.0,92.0,201.0
2017-01-28 17:00:00,880.0,0.0,0,10199.0,-1.0,68.0,93.0,106.0,199.0
2017-01-28 22:00:00,1130.0,0.0,0,10199.0,-3.0,74.0,44.0,45.0,89.0
2017-01-29 00:00:00,1220.0,0.0,0,10200.0,-3.0,74.0,25.0,49.0,74.0
2017-01-29 03:00:00,1010.0,0.0,0,10204.0,-3.0,76.0,18.0,16.0,34.0
2017-01-29 09:00:00,1540.0,19.0,0,10221.0,0.0,74.0,8.0,9.0,17.0
2017-01-29 13:00:00,1210.0,60.0,0,10203.0,7.0,51.0,47.0,62.0,109.0
2017-01-29 15:00:00,1200.0,0.0,0,10206.0,6.0,59.0,75.0,76.0,151.0
2017-01-29 17:00:00,1300.0,0.0,0,10213.0,5.0,59.0,79.0,67.0,146.0
2017-01-29 23:00:00,740.0,0.0,0,10214.0,1.0,77.0,29.0,23.0,52.0
2017-01-30 00:00:00,570.0,0.0,0,10212.0,0.0,78.0,24.0,22.0,46.0
2017-01-30 01:00:00,500.0,0.0,0,10210.0,0.0,82.0,9.0,21.0,30.0
2017-01-30 02:00:00,420.0,0.0,0,10205.0,0.0,83.0,6.0,9.0,15.0
2017-01-30 03:00:00,590.0,0.0,0,10199.0,0.0,84.0,4.0,4.0,8.0
2017-01-30 04:00:00,760.0,0.0,0,10196.0,0.0,85.0,6.0,5.0,11.0
2017-01-30 05:00:00,790.0,0.0,0,10193.0,0.0,86.0,5.0,2.0,7.0
2017-01-30 06:00:00,990.0,0.0,0,10189.0,0.0,85.0,10.0,11.0,21.0
2017-01-30 07:00:00,1120.0,0.0,0,10182.0,0.0,84.0,22.0,48.0,70.0
2017-01-30 08:00:00,1120.0,0.0,0,10179.0,0.0,82.0,58.0,90.0,148.0
2017-01-30 09:00:00,1140.0,0.0,0,10175.0,0.0,80.0,164.0,280.0,444.0
2017-01-30 11:00:00,1370.0,0.0,0,10157.0,2.0,72.0,92.0,104.0,196.0
2017-01-30 19:00:00,1350.0,0.0,"1,24",10122.0,0.0,93.0,225.0,171.0,396.0
2017-01-30 20:00:00,1220.0,0.0,"2,56",10120.0,0.0,96.0,145.0,99.0,244.0
2017-01-30 21:00:00,1220.0,0.0,"0,76",10119.0,0.0,96.0,60.0,41.0,101.0
2017-01-30 22:00:00,1170.0,0.0,1,10118.0,0.0,95.0,37.0,20.0,57.0
2017-01-30 23:00:00,1140.0,0.0,"0,96",10116.0,0.0,94.0,26.0,14.0,40.0
2017-01-31 00:00:00,1150.0,0.0,"0,84",10117.0,0.0,95.0,18.0,5.0,23.0
2017-01-31 01:00:00,1060.0,0.0,0,10116.0,0.0,95.0,3.0,2.0,5.0
2017-01-31 02:00:00,950.0,0.0,"0,07",10120.0,0.0,95.0,3.0,1.0,4.0
2017-01-31 03:00:00,810.0,0.0,"0,03",10121.0,0.0,95.0,7.0,1.0,8.0
2017-01-31 04:00:00,770.0,0.0,"0,14",10124.0,0.0,95.0,1.0,2.0,3.0
2017-01-31 05:00:00,700.0,0.0,"0,03",10128.0,0.0,95.0,1.0,4.0,5.0
2017-01-31 06:00:00,660.0,0.0,0,10136.0,0.0,96.0,2.0,8.0,10.0
2017-01-31 07:00:00,610.0,0.0,0,10143.0,0.0,95.0,9.0,19.0,28.0
2017-01-31 08:00:00,530.0,0.0,"0,07",10149.0,0.0,96.0,32.0,43.0,75.0
2017-01-31 09:00:00,470.0,0.0,0,10156.0,0.0,96.0,82.0,139.0,221.0
2017-01-31 10:00:00,380.0,0.0,0,10162.0,0.0,95.0,115.0,140.0,255.0
2017-01-31 11:00:00,350.0,0.0,0,10166.0,0.0,95.0,54.0,64.0,118.0
2017-01-31 12:00:00,340.0,0.0,0,10170.0,0.0,94.0,49.0,49.0,98.0
2017-01-31 13:00:00,330.0,0.0,0,10173.0,0.0,93.0,43.0,43.0,86.0
2017-01-31 14:00:00,380.0,0.0,0,10178.0,0.0,95.0,43.0,37.0,80.0
2017-01-31 15:00:00,510.0,0.0,0,10183.0,0.0,95.0,64.0,62.0,126.0
2017-01-31 16:00:00,350.0,0.0,0,10191.0,0.0,93.0,90.0,45.0,135.0
2017-01-31 17:00:00,500.0,0.0,0,10198.0,0.0,94.0,82.0,72.0,154.0
2017-01-31 18:00:00,470.0,0.0,0,10200.0,0.0,95.0,115.0,83.0,198.0
2017-01-31 19:00:00,630.0,0.0,0,10205.0,0.0,95.0,162.0,121.0,283.0
2017-01-31 20:00:00,610.0,0.0,0,10205.0,0.0,93.0,102.0,85.0,187.0
2017-01-31 21:00:00,650.0,0.0,0,10206.0,0.0,96.0,47.0,57.0,104.0
2017-01-31 22:00:00,380.0,0.0,0,10208.0,0.0,93.0,42.0,46.0,88.0
2017-01-31 23:00:00,450.0,0.0,0,10213.0,0.0,92.0,38.0,32.0,70.0
2017-02-01 00:00:00,330.0,0.0,0,10210.0,0.0,94.0,17.0,18.0,35.0
2017-02-01 01:00:00,210.0,0.0,0,10215.0,0.0,94.0,16.0,12.0,28.0
2017-02-01 02:00:00,310.0,0.0,0,10215.0,0.0,91.0,7.0,5.0,12.0
2017-02-01 03:00:00,400.0,0.0,0,10217.0,0.0,89.0,4.0,4.0,8.0
2017-02-01 04:00:00,380.0,0.0,0,10219.0,0.0,89.0,4.0,3.0,7.0
2017-02-01 05:00:00,590.0,0.0,0,10219.0,0.0,88.0,1.0,2.0,3.0
2017-02-01 06:00:00,560.0,0.0,0,10221.0,0.0,90.0,6.0,12.0,18.0
2017-02-01 07:00:00,670.0,0.0,0,10224.0,0.0,90.0,15.0,26.0,41.0
2017-02-01 08:00:00,740.0,0.0,0,10226.0,0.0,89.0,32.0,65.0,97.0
2017-02-01 09:00:00,640.0,0.0,0,10226.0,0.0,87.0,118.0,194.0,312.0
2017-02-01 10:00:00,650.0,0.0,0,10225.0,0.0,86.0,185.0,225.0,410.0
2017-02-01 11:00:00,520.0,0.0,0,10223.0,0.0,86.0,73.0,82.0,155.0
2017-02-01 12:00:00,530.0,0.0,0,10219.0,0.0,87.0,76.0,60.0,136.0
2017-02-01 13:00:00,530.0,0.0,0,10215.0,0.0,85.0,68.0,77.0,145.0
2017-02-01 14:00:00,600.0,0.0,0,10209.0,0.0,87.0,63.0,64.0,127.0
2017-02-01 15:00:00,560.0,0.0,0,10210.0,0.0,85.0,70.0,68.0,138.0
2017-02-01 16:00:00,490.0,0.0,0,10210.0,0.0,87.0,102.0,80.0,182.0
2017-02-01 17:00:00,750.0,0.0,0,10212.0,0.0,87.0,135.0,82.0,217.0
2017-02-01 18:00:00,1150.0,0.0,0,10211.0,0.0,88.0,147.0,108.0,255.0
2017-02-01 19:00:00,1100.0,0.0,0,10207.0,0.0,89.0,218.0,169.0,387.0
2017-02-01 20:00:00,980.0,0.0,0,10206.0,0.0,90.0,145.0,148.0,293.0
2017-02-02 04:00:00,530.0,0.0,0,10172.0,-4.0,90.0,6.0,4.0,10.0
2017-02-02 09:00:00,910.0,11.0,0,10157.0,-3.0,84.0,140.0,206.0,346.0
2017-02-02 11:00:00,890.0,60.0,0,10145.0,0.0,78.0,84.0,113.0,197.0
2017-02-02 12:00:00,790.0,20.0,0,10143.0,0.0,80.0,80.0,62.0,142.0
2017-02-02 13:00:00,680.0,0.0,0,10139.0,0.0,84.0,80.0,79.0,159.0
2017-02-02 14:00:00,720.0,0.0,0,10134.0,0.0,84.0,89.0,73.0,162.0
2017-02-02 15:00:00,690.0,0.0,0,10130.0,0.0,85.0,95.0,80.0,175.0
2017-02-02 16:00:00,620.0,0.0,0,10130.0,0.0,86.0,115.0,103.0,218.0
2017-02-02 17:00:00,780.0,0.0,0,10129.0,0.0,86.0,128.0,97.0,225.0
2017-02-02 18:00:00,880.0,0.0,0,10128.0,0.0,87.0,165.0,114.0,279.0
2017-02-02 19:00:00,860.0,0.0,0,10124.0,0.0,87.0,208.0,158.0,366.0
2017-02-02 20:00:00,810.0,0.0,0,10121.0,0.0,89.0,121.0,139.0,260.0
2017-02-02 21:00:00,780.0,0.0,0,10119.0,0.0,91.0,69.0,67.0,136.0
2017-02-02 22:00:00,760.0,0.0,0,10117.0,0.0,92.0,49.0,50.0,99.0
2017-02-02 23:00:00,830.0,0.0,0,10115.0,0.0,94.0,47.0,48.0,95.0
2017-02-03 00:00:00,710.0,0.0,0,10111.0,0.0,98.0,31.0,28.0,59.0
2017-02-03 01:00:00,790.0,0.0,0,10108.0,0.0,97.0,20.0,21.0,41.0
2017-02-03 02:00:00,730.0,0.0,0,10105.0,0.0,97.0,17.0,11.0,28.0
2017-02-03 03:00:00,780.0,0.0,0,10097.0,0.0,99.0,12.0,7.0,19.0
2017-02-03 04:00:00,960.0,0.0,0,10092.0,0.0,99.0,2.0,5.0,7.0
2017-02-03 05:00:00,1110.0,0.0,0,10089.0,0.0,98.0,0.0,1.0,1.0
2017-02-03 06:00:00,1100.0,0.0,0,10086.0,0.0,97.0,7.0,13.0,20.0
2017-02-03 07:00:00,1170.0,0.0,0,10087.0,0.0,96.0,18.0,27.0,45.0
2017-02-03 08:00:00,1190.0,0.0,0,10083.0,0.0,93.0,48.0,63.0,111.0
2017-02-03 09:00:00,1190.0,0.0,0,10081.0,0.0,92.0,131.0,216.0,347.0
2017-02-03 12:00:00,1060.0,0.0,0,10077.0,2.0,90.0,74.0,68.0,142.0
2017-02-04 13:00:00,530.0,0.0,0,10047.0,3.0,98.0,60.0,48.0,108.0
2017-02-04 14:00:00,500.0,0.0,0,10044.0,3.0,96.0,63.0,66.0,129.0
2017-02-05 16:00:00,430.0,0.0,0,10064.0,2.0,96.0,61.0,58.0,119.0
2017-02-05 21:00:00,690.0,0.0,"0,11",10095.0,1.0,95.0,42.0,36.0,78.0
2017-02-05 22:00:00,750.0,0.0,0,10102.0,0.0,96.0,26.0,31.0,57.0
2017-02-05 23:00:00,830.0,0.0,0,10110.0,0.0,97.0,30.0,41.0,71.0
2017-02-06 00:00:00,820.0,0.0,0,10116.0,0.0,95.0,21.0,19.0,40.0
2017-02-06 01:00:00,800.0,0.0,0,10121.0,0.0,95.0,10.0,10.0,20.0
2017-02-06 02:00:00,840.0,0.0,0,10126.0,0.0,94.0,6.0,8.0,14.0
2017-02-06 03:00:00,770.0,0.0,0,10134.0,0.0,94.0,5.0,4.0,9.0
2017-02-06 04:00:00,800.0,0.0,0,10146.0,0.0,90.0,4.0,2.0,6.0
2017-02-06 05:00:00,830.0,0.0,0,10156.0,0.0,87.0,0.0,8.0,8.0
2017-02-06 06:00:00,730.0,0.0,0,10161.0,0.0,84.0,7.0,15.0,22.0
2017-02-06 07:00:00,890.0,0.0,0,10169.0,0.0,82.0,24.0,32.0,56.0
2017-02-06 08:00:00,780.0,0.0,0,10183.0,0.0,84.0,71.0,132.0,203.0
2017-02-06 16:00:00,680.0,0.0,0,10222.0,-1.0,76.0,167.0,121.0,288.0
2017-02-06 17:00:00,800.0,0.0,0,10228.0,0.0,76.0,182.0,123.0,305.0
2017-02-06 18:00:00,810.0,0.0,0,10233.0,0.0,74.0,223.0,139.0,362.0
2017-02-06 19:00:00,620.0,0.0,0,10233.0,0.0,75.0,288.0,243.0,531.0
2017-02-06 20:00:00,740.0,0.0,0,10233.0,0.0,76.0,193.0,137.0,330.0
2017-02-06 21:00:00,610.0,0.0,0,10237.0,0.0,76.0,91.0,103.0,194.0
2017-02-06 22:00:00,590.0,0.0,0,10238.0,0.0,77.0,58.0,56.0,114.0
2017-02-06 23:00:00,590.0,0.0,0,10238.0,0.0,79.0,55.0,61.0,116.0
2017-02-07 00:00:00,730.0,0.0,0,10236.0,0.0,77.0,18.0,26.0,44.0
2017-02-07 01:00:00,790.0,0.0,0,10239.0,0.0,75.0,14.0,19.0,33.0
2017-02-07 02:00:00,780.0,0.0,0,10239.0,0.0,74.0,8.0,5.0,13.0
2017-02-07 03:00:00,840.0,0.0,0,10237.0,0.0,74.0,5.0,2.0,7.0
2017-02-07 04:00:00,900.0,0.0,0,10238.0,0.0,74.0,2.0,2.0,4.0
2017-02-07 05:00:00,830.0,0.0,0,10237.0,0.0,72.0,1.0,3.0,4.0
2017-02-07 06:00:00,740.0,0.0,0,10239.0,0.0,71.0,6.0,17.0,23.0
2017-02-07 07:00:00,700.0,0.0,0,10242.0,0.0,71.0,23.0,36.0,59.0
2017-02-07 08:00:00,710.0,0.0,0,10243.0,0.0,72.0,72.0,116.0,188.0
2017-02-07 10:00:00,640.0,0.0,0,10245.0,0.0,74.0,221.0,275.0,496.0
2017-02-07 11:00:00,650.0,0.0,0,10244.0,-1.0,71.0,108.0,133.0,241.0
2017-02-07 12:00:00,550.0,0.0,0,10240.0,0.0,70.0,77.0,88.0,165.0
2017-02-07 14:00:00,490.0,0.0,0,10239.0,-1.0,71.0,107.0,89.0,196.0
2017-02-07 15:00:00,580.0,0.0,0,10241.0,-1.0,72.0,130.0,96.0,226.0
2017-02-08 06:00:00,690.0,0.0,0,10280.0,-4.0,74.0,7.0,19.0,26.0
2017-02-08 20:00:00,530.0,0.0,0,10325.0,-4.0,69.0,168.0,135.0,303.0
2017-02-08 21:00:00,460.0,0.0,0,10330.0,-4.0,71.0,90.0,98.0,188.0
2017-02-08 22:00:00,430.0,0.0,0,10333.0,-4.0,69.0,60.0,62.0,122.0
2017-02-08 23:00:00,450.0,0.0,0,10335.0,-4.0,69.0,48.0,43.0,91.0
2017-02-09 10:00:00,460.0,0.0,0,10346.0,-4.0,69.0,213.0,241.0,454.0
2017-02-09 22:00:00,940.0,0.0,0,10325.0,-4.0,73.0,74.0,59.0,133.0
2017-02-10 03:00:00,1170.0,0.0,0,10308.0,-5.0,77.0,7.0,11.0,18.0
2017-02-10 05:00:00,1060.0,0.0,0,10299.0,-5.0,77.0,4.0,7.0,11.0
2017-02-10 08:00:00,970.0,0.0,0,10302.0,-5.0,77.0,69.0,94.0,163.0
2017-02-10 13:00:00,740.0,60.0,0,10283.0,0.0,63.0,95.0,68.0,163.0
2017-02-10 14:00:00,780.0,60.0,0,10281.0,0.0,62.0,105.0,83.0,188.0
2017-02-10 15:00:00,860.0,39.0,0,10279.0,0.0,63.0,119.0,107.0,226.0
2017-02-10 16:00:00,980.0,0.0,0,10279.0,0.0,64.0,153.0,133.0,286.0
2017-02-10 17:00:00,1150.0,0.0,0,10280.0,0.0,68.0,171.0,146.0,317.0
2017-02-10 21:00:00,1340.0,0.0,0,10284.0,-2.0,75.0,78.0,79.0,157.0
2017-02-11 11:00:00,770.0,0.0,0,10284.0,-2.0,54.0,47.0,46.0,93.0
2017-02-11 21:00:00,850.0,0.0,0,10296.0,-2.0,60.0,40.0,56.0,96.0
2017-02-12 14:00:00,550.0,0.0,0,10351.0,-1.0,62.0,52.0,54.0,106.0
2017-02-13 02:00:00,880.0,0.0,0,10380.0,-5.0,81.0,4.0,5.0,9.0
2017-02-13 12:00:00,670.0,60.0,0,10381.0,0.0,59.0,99.0,90.0,189.0
2017-02-13 13:00:00,580.0,60.0,0,10374.0,2.0,55.0,70.0,88.0,158.0
2017-02-13 16:00:00,670.0,25.0,0,10372.0,0.0,62.0,180.0,143.0,323.0
2017-02-13 17:00:00,720.0,0.0,0,10372.0,0.0,66.0,181.0,142.0,323.0
2017-02-13 18:00:00,650.0,0.0,0,10375.0,0.0,67.0,237.0,134.0,371.0
2017-02-13 19:00:00,680.0,0.0,0,10375.0,0.0,68.0,266.0,191.0,457.0
2017-02-14 11:00:00,700.0,59.0,0,10370.0,-1.0,67.0,129.0,129.0,258.0
2017-02-14 21:00:00,780.0,0.0,0,10364.0,0.0,72.0,107.0,105.0,212.0
2017-02-14 22:00:00,700.0,0.0,0,10361.0,0.0,72.0,77.0,86.0,163.0
2017-02-14 23:00:00,630.0,0.0,0,10364.0,0.0,74.0,71.0,74.0,145.0
2017-02-15 00:00:00,550.0,0.0,0,10363.0,0.0,73.0,44.0,31.0,75.0
2017-02-15 01:00:00,570.0,0.0,0,10363.0,0.0,73.0,33.0,48.0,81.0
2017-02-15 02:00:00,660.0,0.0,0,10358.0,0.0,72.0,14.0,13.0,27.0
2017-02-15 03:00:00,730.0,0.0,0,10357.0,0.0,75.0,8.0,10.0,18.0
2017-02-15 04:00:00,800.0,0.0,0,10358.0,0.0,76.0,6.0,8.0,14.0
2017-02-15 05:00:00,820.0,0.0,0,10356.0,-1.0,79.0,2.0,2.0,4.0
2017-02-16 04:00:00,750.0,0.0,0,10306.0,0.0,80.0,5.0,4.0,9.0
2017-02-16 05:00:00,700.0,0.0,0,10304.0,0.0,82.0,5.0,5.0,10.0
2017-02-16 06:00:00,790.0,0.0,0,10303.0,0.0,82.0,9.0,15.0,24.0
2017-02-16 07:00:00,920.0,0.0,0,10302.0,0.0,82.0,34.0,44.0,78.0
2017-02-16 15:00:00,720.0,42.0,0,10268.0,12.0,60.0,169.0,170.0,339.0
2017-02-16 18:00:00,820.0,0.0,0,10259.0,10.0,69.0,270.0,215.0,485.0
2017-02-16 21:00:00,930.0,0.0,0,10247.0,8.0,80.0,130.0,145.0,275.0
2017-02-17 16:00:00,910.0,0.0,"0,01",10203.0,6.0,91.0,176.0,136.0,312.0
2017-02-18 22:00:00,810.0,0.0,0,10256.0,4.0,77.0,38.0,55.0,93.0
2017-02-19 03:00:00,1080.0,0.0,0,10230.0,4.0,79.0,26.0,26.0,52.0
2017-02-19 07:00:00,1260.0,0.0,0,10215.0,2.0,84.0,18.0,5.0,23.0
2017-02-19 14:00:00,800.0,15.0,0,10179.0,8.0,64.0,96.0,88.0,184.0
2017-02-19 15:00:00,780.0,0.0,0,10179.0,8.0,65.0,102.0,100.0,202.0
2017-02-20 16:00:00,1750.0,0.0,"1,41",10079.0,8.0,91.0,188.0,125.0,313.0
2017-02-20 17:00:00,1820.0,0.0,"0,71",10074.0,8.0,92.0,165.0,114.0,279.0
2017-02-21 01:00:00,1760.0,0.0,"0,15",10054.0,10.0,89.0,15.0,23.0,38.0
2017-02-21 05:00:00,1550.0,0.0,0,10061.0,9.0,83.0,2.0,3.0,5.0
2017-02-22 21:00:00,1910.0,0.0,0,9990.0,6.0,77.0,73.0,68.0,141.0
2017-02-23 01:00:00,1810.0,0.0,0,9989.0,6.0,78.0,18.0,24.0,42.0
2017-02-23 20:00:00,2040.0,0.0,0,9867.0,9.0,72.0,162.0,145.0,307.0
2017-02-24 10:00:00,1420.0,0.0,0,10032.0,3.0,76.0,128.0,212.0,340.0
2017-02-25 00:00:00,1670.0,0.0,0,10154.0,2.0,82.0,35.0,60.0,95.0
2017-02-25 05:00:00,1620.0,0.0,0,10180.0,0.0,87.0,13.0,7.0,20.0
2017-02-25 06:00:00,1600.0,0.0,0,10186.0,0.0,88.0,8.0,3.0,11.0
2017-02-25 07:00:00,1490.0,0.0,0,10194.0,0.0,89.0,10.0,6.0,16.0
2017-02-25 09:00:00,1070.0,41.0,0,10207.0,3.0,77.0,22.0,26.0,48.0
2017-02-25 13:00:00,720.0,2.0,0,10195.0,6.0,62.0,79.0,97.0,176.0
2017-02-25 21:00:00,1410.0,0.0,0,10150.0,6.0,70.0,47.0,95.0,142.0
2017-02-26 06:00:00,1610.0,0.0,"0,48",10103.0,6.0,75.0,8.0,11.0,19.0
2017-02-26 08:00:00,1780.0,0.0,"0,43",10106.0,6.0,79.0,10.0,7.0,17.0
2017-02-27 11:00:00,930.0,60.0,0,10059.0,14.0,51.0,152.0,180.0,332.0
2017-02-27 18:00:00,1080.0,0.0,0,9984.0,11.0,64.0,351.0,259.0,610.0
2017-02-27 23:00:00,2040.0,0.0,0,9942.0,9.0,65.0,73.0,72.0,145.0
2017-02-28 04:00:00,1630.0,0.0,0,9920.0,10.0,67.0,6.0,5.0,11.0
2017-02-28 16:00:00,960.0,1.0,0,9929.0,10.0,45.0,219.0,202.0,421.0
2017-02-28 19:00:00,1240.0,0.0,0,9936.0,8.0,58.0,391.0,321.0,712.0
2017-03-01 05:00:00,1310.0,0.0,0,9970.0,4.0,75.0,5.0,5.0,10.0
2017-03-01 08:00:00,1080.0,0.0,0,9987.0,4.0,79.0,105.0,195.0,300.0
2017-03-01 10:00:00,620.0,44.0,0,9995.0,6.0,65.0,298.0,430.0,728.0
2017-03-01 20:00:00,1120.0,0.0,0,10031.0,5.0,85.0,244.0,219.0,463.0
2017-03-02 05:00:00,1530.0,0.0,"0,11",9968.0,5.0,91.0,3.0,1.0,4.0
2017-03-02 19:00:00,1520.0,0.0,0,10095.0,6.0,81.0,265.0,217.0,482.0
2017-03-02 21:00:00,1490.0,0.0,"0,12",10109.0,6.0,80.0,103.0,84.0,187.0
2017-03-03 02:00:00,1310.0,0.0,0,10137.0,5.0,73.0,13.0,14.0,27.0
2017-03-03 06:00:00,1590.0,0.0,0,10136.0,3.0,83.0,7.0,30.0,37.0
2017-03-04 11:00:00,850.0,60.0,0,9987.0,14.0,44.0,86.0,86.0,172.0
2017-03-04 14:00:00,610.0,60.0,0,9966.0,17.0,38.0,199.0,223.0,422.0
2017-03-04 22:00:00,1120.0,0.0,0,9942.0,11.0,60.0,62.0,118.0,180.0
2017-03-05 19:00:00,610.0,0.0,0,10025.0,10.0,62.0,94.0,130.0,224.0
2017-03-06 01:00:00,480.0,0.0,0,10013.0,7.0,70.0,9.0,17.0,26.0
2017-03-06 03:00:00,510.0,0.0,0,10008.0,6.0,76.0,5.0,9.0,14.0
2017-03-06 05:00:00,460.0,0.0,0,10009.0,5.0,80.0,3.0,5.0,8.0
2017-03-06 06:00:00,630.0,0.0,0,10009.0,5.0,80.0,9.0,22.0,31.0
2017-03-06 08:00:00,400.0,0.0,0,10007.0,6.0,75.0,130.0,220.0,350.0
2017-03-07 17:00:00,450.0,0.0,0,10162.0,4.0,68.0,228.0,183.0,411.0
